Price,Close,High,Low,Open,Volume,Ticker
Ticker,CVX,CVX,CVX,CVX,CVX,
Date,,,,,,
2023-01-03,156.82691955566406,161.34270770838498,154.59154699878852,160.47739998417515,7565400,CVX
2023-01-04,155.159423828125,157.09733375838704,153.99668062068804,154.0868079700018,7684500,CVX
2023-01-05,157.95362854003906,158.80991397928295,154.34820458229558,154.58255218825258,6088200,CVX
2023-01-06,159.14341735839844,161.69425655613406,158.36825062780176,159.55804718092287,7191200,CVX
2023-01-09,157.8995361328125,160.73881576077972,157.17846234183762,160.67571423958887,8385600,CVX
2023-01-10,158.67471313476562,159.27863379198465,156.58357424873623,158.9992018632049,8307000,CVX
2023-01-11,157.91758728027344,160.56757643684944,157.10637228497995,160.3422374099787,6962600,CVX
2023-01-12,159.6121368408203,160.77488013639814,158.54852951092215,158.6296620111364,6891400,CVX
2023-01-13,160.0447998046875,160.43239011077557,158.35024579906317,159.6211613032814,5726300,CVX
2023-01-17,162.6857452392578,163.43387235059637,160.60360137937303,160.8379627356964,10697700,CVX
2023-01-18,159.74734497070312,164.38933734762844,159.48595774147662,162.983223968665,8899200,CVX
2023-01-19,161.3427276611328,162.19901312984314,158.7828798639099,159.18848732239357,5907200,CVX
2023-01-20,163.0552978515625,163.4699276706561,160.00872386883643,161.17146707830975,10477900,CVX
2023-01-23,162.83897399902344,164.54253624429356,162.27111533273316,163.33472253676888,8381300,CVX
2023-01-24,162.9922332763672,164.0468183151033,161.07234028724068,163.226580922663,5989000,CVX
2023-01-25,161.4148406982422,162.2711261823634,158.95414256912713,161.6041177639271,6727500,CVX
2023-01-26,169.26564025878906,169.28367123012444,165.3807980288966,166.74185441589,14307800,CVX
2023-01-27,161.74832153320312,166.0568018487811,160.36924803803612,166.0568018487811,19654700,CVX
2023-01-30,157.01620483398438,160.74781794285687,156.5384872774418,160.44136021858435,11476000,CVX
2023-01-31,156.85397338867188,157.4038010932693,154.5104423108729,155.70924742921153,14481300,CVX
2023-02-01,154.4563446044922,156.52946588535326,152.81587029630495,156.213985824979,11526400,CVX
2023-02-02,152.33816528320312,154.51944504787957,150.36420729114994,154.249049263763,10463400,CVX
2023-02-03,152.73477172851562,154.62762483341663,151.86947766895025,153.10433099005553,8404900,CVX
2023-02-06,152.90603637695312,153.33868342033875,150.85995433787284,152.83392624412193,7659500,CVX
2023-02-07,156.91705322265625,157.18746275697706,152.87898243855966,153.29361222499824,10256500,CVX
2023-02-08,153.23052978515625,156.89905554115336,152.75281217493776,155.46588895689587,9784700,CVX
2023-02-09,151.82440185546875,153.82541321005425,151.4278030279148,153.4378229909081,10123400,CVX
2023-02-10,155.00621032714844,155.69123601498862,153.9335943626599,153.9516253357512,11602400,CVX
2023-02-13,154.14089965820312,154.94310602638225,153.0232269113842,154.4203315985103,9442900,CVX
2023-02-14,155.32168579101562,156.3942879696242,153.21250211808913,153.663180156591,8077300,CVX
2023-02-15,153.68487548828125,154.14863970267933,152.31180096420815,154.03951136536958,8885700,CVX
2023-02-16,151.4661407470703,153.3666250212868,151.31154342077025,152.93924153136626,6727500,CVX
2023-02-17,148.0834503173828,149.89299658056706,147.1741261247681,149.792970364372,9612100,CVX
2023-02-21,146.4011993408203,148.90184094446786,146.12839929993058,147.4741952597505,7259700,CVX
2023-02-22,145.8101348876953,147.00134731956638,144.50070587473658,145.7464755362833,6205900,CVX
2023-02-23,147.24685668945312,148.07434501701567,146.00108701237014,147.53784708493322,6445500,CVX
2023-02-24,147.683349609375,147.85612343086456,144.7189437778942,146.19205844651964,5330200,CVX
2023-02-27,148.05618286132812,148.55630010481363,147.23778270117646,148.2289428157904,6386800,CVX
2023-02-28,146.1920623779297,149.42016621441954,145.74648850395772,149.42016621441954,10854200,CVX
2023-03-01,147.35598754882812,148.75634069429634,146.02836812828974,146.3284467755728,7470400,CVX
2023-03-02,147.81971740722656,148.6653960006032,146.9376719564242,147.29230778585722,5582000,CVX
2023-03-03,150.0021209716797,150.56589751620618,145.873781475737,146.28297457660898,6007500,CVX
2023-03-06,151.10238647460938,151.6752651069293,148.95638100891094,149.43832167968694,7703600,CVX
2023-03-07,149.1564483642578,151.49341823320464,148.74725524669358,150.6750181228899,7393000,CVX
2023-03-08,148.2107391357422,150.3021734526358,146.74672678880592,148.42896803827185,5435800,CVX
2023-03-09,145.9556427001953,150.4840878378132,145.66466613071594,148.93822538209642,6214700,CVX
2023-03-10,145.19178771972656,149.73840854344888,144.2824635549821,146.346633294004,7385800,CVX
2023-03-13,144.31884765625,146.3557249526455,139.85406257322046,142.2546778691051,10106100,CVX
2023-03-14,146.18295288085938,149.1473586425132,143.56410862923136,143.90964238888492,10035200,CVX
2023-03-15,139.85406494140625,143.62775482690026,138.22636685090018,141.48174915672615,14063100,CVX
2023-03-16,140.2996368408203,141.37264670467115,136.3168059356596,136.54413700531074,12849600,CVX
2023-03-17,138.52642822265625,141.29078122001573,136.94421318980528,139.69036194517042,33161800,CVX
2023-03-20,140.56332397460938,141.65451014233022,137.57163985311144,137.98084680679358,8469200,CVX
2023-03-21,144.86444091796875,145.10087409798072,142.2819634338028,142.9093993727782,9753500,CVX
2023-03-22,141.91824340820312,145.54643831244283,141.79092469208115,145.3736644836339,6315000,CVX
2023-03-23,140.50875854492188,144.3642837041378,139.25388689394774,142.7820687096234,7859400,CVX
2023-03-24,141.90914916992188,142.44564718115626,138.06271123529297,138.30823268330394,6600100,CVX
2023-03-27,143.35494995117188,144.10969067782457,141.57268234682334,143.12761890851212,7006800,CVX
2023-03-28,145.0281219482422,145.66464611450047,142.4729092858852,143.01850935707012,5605400,CVX
2023-03-29,146.27389526367188,146.69219051189697,144.88263031062417,146.055652454791,7569700,CVX
2023-03-30,147.6651611328125,148.22893771526924,146.9286107266515,147.53785629563882,6322400,CVX
2023-03-31,148.3653564453125,148.8745758344057,147.4469300201665,147.94706116130723,7041400,CVX
2023-04-03,154.53965759277344,155.58538883299605,153.60305470055926,154.40326450174703,12868200,CVX
2023-04-04,153.71217346191406,155.62176004068465,152.51187260183158,155.62176004068465,7521400,CVX
2023-04-05,154.4759979248047,154.98521725146352,152.53004471210932,153.9122074915587,6478100,CVX
2023-04-06,152.4481964111328,154.04861588147995,151.97535781779038,153.99405864957015,5803200,CVX
2023-04-10,153.03018188476562,154.29414211950134,152.13904794683378,153.21205784674945,5923500,CVX
2023-04-11,153.87583923339844,154.89427787747906,152.83012197386464,153.7394461561326,5469600,CVX
2023-04-12,154.42144775390625,155.60355815547618,154.1031787225995,154.99431258499712,6157900,CVX
2023-04-13,156.485595703125,156.83114333356514,154.42143979282716,154.81244253237915,6856600,CVX
2023-04-14,156.80389404296875,157.2039989793182,155.694517219523,156.85845128425484,4930700,CVX
2023-04-17,155.4217071533203,156.8948080741643,154.7851829205598,156.7584149797112,7006000,CVX
2023-04-18,155.0579833984375,156.75841539803278,154.70334747672544,155.3307834632593,8045600,CVX
2023-04-19,155.20346069335938,155.25803180505062,153.76674054813137,154.09409784234228,5506800,CVX
2023-04-20,154.44871520996094,154.6396655147971,152.78465032046063,153.45754132346408,5851100,CVX
2023-04-21,153.78489685058594,155.1216044701635,153.53028719687455,154.4305231065448,7179000,CVX
2023-04-24,155.93092346191406,156.74932363804274,153.29388860315882,153.7667411132429,7177600,CVX
2023-04-25,153.66671752929688,154.948854239455,153.15748426919717,154.8761205060569,5807200,CVX
2023-04-26,150.92965698242188,153.63035150595908,150.2476636961789,152.95746034365362,5927400,CVX
2023-04-27,151.81170654296875,152.21181150094407,150.10218609778687,151.33885396761707,6417200,CVX
2023-04-28,153.2938690185547,153.621226272146,149.17463167138897,149.5838247695817,10033600,CVX
2023-05-01,152.07537841796875,153.43026254430848,151.27516871234997,152.50276188572556,6099800,CVX
2023-05-02,145.52822875976562,150.38403019579792,144.08240671218508,150.3294729676153,10701700,CVX
2023-05-03,142.6092987060547,145.10085170783174,142.52746286799533,143.80959928981204,7538100,CVX
2023-05-04,142.0546112060547,143.85506902878794,141.3271491551451,142.86390909545568,7500400,CVX
2023-05-05,145.68283081054688,146.51030525686681,144.38249003744014,144.85534248904128,5801500,CVX
2023-05-08,145.10995483398438,147.58331772254027,145.0553976030169,146.9195149537927,5028200,CVX
2023-05-09,144.69166564941406,145.87378991211045,143.59139111177424,143.7732531809922,5019800,CVX
2023-05-10,142.84576416015625,145.89200639679478,141.7454894255632,145.89200639679478,6161200,CVX
2023-05-11,142.0546112060547,142.1455491656126,139.93588440005334,141.29078229643267,6666100,CVX
2023-05-12,142.41836547851562,143.609578075197,141.45448395372574,142.76391314785067,4897500,CVX
2023-05-15,142.9457550048828,143.81871230251357,142.0637094607298,142.97303361963515,5096700,CVX
2023-05-16,139.59036254882812,142.78209959049485,139.42669084165914,142.2910567186136,7007700,CVX
2023-05-17,141.59088134765625,142.236493778067,139.99956395202008,140.7542908495005,6169600,CVX
2023-05-18,141.41639709472656,141.62759978376556,139.13919384099017,140.36961693678614,7477700,CVX
2023-05-19,142.53663635253906,143.64769923797095,141.3980417382093,142.22444195900076,8099200,CVX
2023-05-22,139.9747772216797,142.16934312805705,139.65339159073508,141.21437748877193,11661000,CVX
2023-05-23,144.02418518066406,144.78630271416648,141.26030767342394,141.53577910090107,10436200,CVX
2023-05-24,144.40982055664062,145.60352057779784,143.50994641132044,145.03420929970494,7064000,CVX
2023-05-25,141.92141723632812,142.90392861252562,140.94809711366418,142.03160019027283,7037700,CVX
2023-05-26,141.4806671142578,142.90392427408239,140.91136985475072,142.59171589562214,7736200,CVX
2023-05-30,140.59918212890625,140.727733593841,138.84537585966618,139.26775323971228,7814800,CVX
2023-05-31,138.30360412597656,139.9564186098847,138.0648697048236,139.14837285973888,13346400,CVX
2023-06-01,139.71768188476562,141.16848490721335,137.49557011956583,138.92800464497907,9887700,CVX
2023-06-02,143.48240661621094,143.932343707507,141.0491062504592,141.93978917929456,9460100,CVX
2023-06-05,142.7937469482422,145.49334169761326,142.54583527530227,145.49334169761326,6443800,CVX
2023-06-06,143.0508575439453,143.3906117249882,140.67264833194253,140.79202255861108,6176400,CVX
2023-06-07,146.760498046875,147.10942944412767,143.702794726949,143.7487089651757,9900000,CVX
2023-06-08,146.21876525878906,147.36655130669482,144.2445648497551,147.06353410872046,7142200,CVX
2023-06-09,145.86981201171875,147.27470080346444,145.64943207948212,146.2554663848393,6669500,CVX
2023-06-12,144.46493530273438,146.30139285846317,143.45487804265983,144.2170096096144,7159600,CVX
2023-06-13,145.54843139648438,147.44917159874512,145.32806546768327,145.55762265089012,7660800,CVX
2023-06-14,144.24456787109375,147.62365735265772,143.38143050321978,146.89824870899324,7721100,CVX
2023-06-15,145.33721923828125,146.72373935693898,144.45572764332545,144.45572764332545,7705400,CVX
2023-06-16,144.40065002441406,146.218753060586,144.40065002441406,145.60354147155937,22908100,CVX
2023-06-20,141.11338806152344,143.76708260879496,139.79115042625122,143.38141420273269,10438700,CVX
2023-06-21,142.21527099609375,143.2069597114701,140.02988212270557,140.18597932636777,7328200,CVX
2023-06-22,140.15843200683594,141.0307464932702,139.54322044248636,140.81038056637388,7088600,CVX
2023-06-23,138.9739227294922,139.29529437567365,137.85368256736152,138.66171431549466,15172700,CVX
2023-06-26,141.41639709472656,142.2979028119144,139.14837108401264,139.22183106136646,7371800,CVX
2023-06-27,140.97564697265625,142.0591640919917,140.3237124613522,140.94810123336495,6581700,CVX
2023-06-28,142.25198364257812,142.34381211385107,139.74522330067126,140.89300913629535,5773800,CVX
2023-06-29,143.4640655517578,143.4916112934898,141.81125099254402,142.72028849181746,5633500,CVX
2023-06-30,144.48329162597656,145.0066746995037,143.79462010061167,144.5842973434724,6346600,CVX
2023-07-03,144.35475158691406,145.17197463454767,143.8864459455455,144.32719183354607,3272600,CVX
2023-07-05,143.5283203125,144.8046575957685,142.43562595992805,144.8046575957685,6318700,CVX
2023-07-06,140.3788299560547,143.08760223981804,139.23104390267528,142.50911358537556,9203000,CVX
2023-07-07,141.60923767089844,143.23450646686172,139.5340457585637,139.69932020676742,6601300,CVX
2023-07-10,142.55502319335938,143.0508605874265,141.33377719095543,141.3429544351023,5167900,CVX
2023-07-11,145.19033813476562,145.45663234169353,142.93150305886823,143.24369749845405,5061500,CVX
2023-07-12,146.58602905273438,147.22878634028237,145.38315169795354,146.20037468020558,6464000,CVX
2023-07-13,144.6302032470703,147.4675406913567,143.76708000402007,146.76967788451537,8143900,CVX
2023-07-14,141.0215606689453,144.18026953213274,140.76445776250517,144.1710782783657,7051300,CVX
2023-07-17,140.8930206298828,141.5357779480548,140.15843483294682,140.81038340563043,4351700,CVX
2023-07-18,141.1776580810547,143.30795532179678,139.91049803230095,140.18596943564623,6798700,CVX
2023-07-19,142.04080200195312,143.0416679374994,140.7460961526364,141.2511247475179,5653100,CVX
2023-07-20,143.6109619140625,144.33637042738795,142.9773958854755,143.39059599492194,5866600,CVX
2023-07-21,145.71371459960938,145.8422660571272,144.21699733553467,144.64856594528555,8753500,CVX
2023-07-24,148.58779907226562,150.6262542268945,146.9257930862651,147.34818452167667,9722100,CVX
2023-07-25,149.26724243164062,150.13955681963435,147.5226136556532,148.67039943223884,6767600,CVX
2023-07-26,148.14703369140625,148.8357053028513,147.4216390922171,147.7246562825801,6056400,CVX
2023-07-27,146.60438537597656,149.184605565984,146.20036253990796,148.83567420555073,6470100,CVX
2023-07-28,145.8789825439453,145.9983567531309,143.71196234867665,145.4566052070781,6542300,CVX
2023-07-31,150.27731323242188,150.57113913229017,147.48589012285345,147.95419572951016,13056300,CVX
2023-08-01,149.0285186767578,150.25894175447294,147.42161847478334,150.25894175447294,7531400,CVX
2023-08-02,146.66867065429688,148.03683650163555,145.13523036139082,147.9909222630696,7067100,CVX
2023-08-03,146.6135711669922,148.47757426031242,145.86063093764466,146.83395109344053,6680700,CVX
2023-08-04,146.28302001953125,149.68965484919798,146.03509433376732,147.522634437292,10182300,CVX
2023-08-07,146.8155975341797,148.18376344601378,146.07183447194862,147.84400927345632,13927400,CVX
2023-08-08,146.59521484375,146.72376630875547,143.4456969455867,145.02505152197315,6451300,CVX
2023-08-09,146.7880401611328,148.23884318469104,146.2830115752331,147.70626885874753,10531500,CVX
2023-08-10,147.67872619628906,149.19379797450384,146.56766328415546,147.21961183791387,8647100,CVX
2023-08-11,150.72723388671875,150.74560238361832,147.08186486586558,147.37570477202726,6680300,CVX
2023-08-14,150.61705017089844,150.81906160260542,149.31316711873558,150.37831575663463,6060100,CVX
2023-08-15,146.21876525878906,150.04777783327538,146.09021378186603,150.03858657781365,7876500,CVX
2023-08-16,145.6586151123047,148.5969439876577,145.51169516577272,147.39406669892392,7920500,CVX
2023-08-17,148.09677124023438,150.3124281596276,147.3736707658357,147.56834404586766,8270500,CVX
2023-08-18,149.1628875732422,149.55226245252715,146.62277029054795,146.82672317180678,5998600,CVX
2023-08-21,148.66226196289062,150.2475292682514,147.8186400977822,149.44098330958602,6802300,CVX
2023-08-22,147.4385528564453,149.48734690480381,147.37366648022532,148.78279147851464,6081700,CVX
2023-08-23,147.6332550048828,147.78158694491364,145.26926598884896,146.6042251577016,4975600,CVX
2023-08-24,146.41880798339844,148.22655918207786,146.0665231846824,146.2241205562892,5989600,CVX
2023-08-25,147.51272583007812,148.24510590465425,146.1499562618679,147.46638447873747,5291800,CVX
2023-08-28,148.52322387695312,149.9972353129418,147.6054359652203,147.89282024127593,4386100,CVX
2023-08-29,148.2914581298828,149.20923188099562,147.49419169359322,149.17215597159878,5374800,CVX
2023-08-30,148.49537658691406,149.48733031288424,148.26361328410337,148.8754717984938,5534900,CVX
2023-08-31,149.34829711914062,149.4780840195103,148.26363227483031,149.2648515687013,7003700,CVX
2023-09-01,152.31488037109375,152.6764306405748,150.7759682924974,150.7759682924974,6660400,CVX
2023-09-05,154.31729125976562,155.3370413542164,153.14919510363407,153.2233610616194,9755800,CVX
2023-09-06,154.4748992919922,155.22581021813977,153.50149047651118,154.15042497159482,7195500,CVX
2023-09-07,154.4841766357422,155.65225881689346,154.15043684888295,154.94770333161824,7925900,CVX
2023-09-08,155.01258850097656,156.1992155931962,154.54906185102482,155.20726177235827,7434400,CVX
2023-09-11,151.81423950195312,156.29190852595886,150.98916265150757,155.81911644729132,7155100,CVX
2023-09-12,154.64175415039062,154.99403892063168,153.05650097572658,153.24190880111806,7521100,CVX
2023-09-13,154.07627868652344,155.51321434568575,153.50151008114366,155.19801957149122,5759500,CVX
2023-09-14,155.03111267089844,156.2084742716079,154.9291362464951,155.46682883464817,8822800,CVX
2023-09-15,154.35440063476562,156.08798607322458,153.779632017889,154.0855613562723,17266500,CVX
2023-09-18,155.02186584472656,156.0787061219366,154.26167529049403,155.624444877648,7027600,CVX
2023-09-19,155.00332641601562,156.63494946132582,154.2894913336924,156.38464108129077,6615100,CVX
2023-09-20,154.53053283691406,156.21776266180214,154.44710142624805,154.88281765400913,5939100,CVX
2023-09-21,153.13992309570312,155.62441892596237,153.01013621122257,154.929129013593,7150000,CVX
2023-09-22,154.1504364013672,155.207276699068,153.83524164405745,154.10408090277173,5963000,CVX
2023-09-25,156.40316772460938,156.46805409953174,153.8815816289234,154.1967763544565,5510000,CVX
2023-09-26,155.5595703125,156.12507347764227,154.79937970052947,155.2258305077322,5659200,CVX
2023-09-27,158.56320190429688,158.73934430760374,156.49587685359973,157.01502447658092,9124400,CVX
2023-09-28,158.1460418701172,159.1750717474191,157.07065649198472,158.1089659568804,7151800,CVX
2023-09-29,156.31971740722656,158.0625820763971,155.57808610994655,158.0533166361797,7395200,CVX
2023-10-02,154.39146423339844,156.27339561558577,153.17702656456788,156.06016315251034,6839600,CVX
2023-10-03,154.75302124023438,155.1516615682267,153.43660707596436,153.8167023746817,6168600,CVX
2023-10-04,151.14675903320312,152.94524464170317,149.70983778016367,152.6856708575599,9664700,CVX
2023-10-05,151.9440460205078,152.73204706577852,149.61714708786496,149.6449575581016,8073000,CVX
2023-10-06,150.39584350585938,152.3797368781352,147.3922000546942,152.3241159469225,10187400,CVX
2023-10-09,154.558349609375,155.92111928867024,152.91746107080695,154.24315483686513,8183500,CVX
2023-10-10,154.39146423339844,155.188730708879,153.59419775791787,154.60469669647387,6512900,CVX
2023-10-11,149.34829711914062,153.0379654116885,148.77351443546524,153.02869997084468,12570700,CVX
2023-10-12,149.46881103515625,151.35072824649868,149.16288172526205,151.35072824649868,7397000,CVX
2023-10-13,152.09237670898438,152.81547722061885,150.46076783709083,151.48979766452635,8042800,CVX
2023-10-16,153.3346405029297,153.71473582611193,151.89771892016628,153.27901955723738,5446000,CVX
2023-10-17,155.36488342285156,155.93038659002187,152.63934403175898,152.8062210075978,7538300,CVX
2023-10-18,156.5978546142578,157.3209551160555,155.35560648508863,156.18068342409944,6893500,CVX
2023-10-19,156.76470947265625,157.75664908957413,155.29068406156867,156.39387968702954,6580200,CVX
2023-10-20,154.66030883789062,156.76472385910287,153.98356386736748,156.12505479768993,7457300,CVX
2023-10-23,148.9589080810547,152.43535773730457,148.56028197707877,151.38779719330398,16232400,CVX
2023-10-24,145.22291564941406,149.32976974245324,145.05605282023473,149.153627325622,17689900,CVX
2023-10-25,144.4998016357422,145.92747172125962,143.8508671176486,145.49175551360145,10502400,CVX
2023-10-26,143.4615020751953,143.86012821509135,142.42320687759528,143.70253084729214,10830400,CVX
2023-10-27,133.8201446533203,140.2168065327276,133.4585944452792,139.72546943322843,24524300,CVX
2023-10-30,135.43321228027344,135.75768659134937,133.79233813535294,135.03458615392765,13857100,CVX
2023-10-31,135.09950256347656,135.83188274990974,133.7089223137928,135.44252197748395,14261300,CVX
2023-11-01,133.4771270751953,135.35904409885913,133.32880930137796,135.33123363216149,10819600,CVX
2023-11-02,137.908447265625,138.13094515564714,133.33808117222847,133.99628111009676,11099100,CVX
2023-11-03,136.8423614501953,137.72305940582436,135.48885717790608,137.48203059929097,13153000,CVX
2023-11-06,136.27684020996094,138.4368761774409,135.98945593949864,137.8806385182994,10634200,CVX
2023-11-07,133.8757781982422,134.9882393935021,132.7911274719354,134.5710682134936,15054600,CVX
2023-11-08,132.0123748779297,134.0982446546606,131.8733225510982,133.38442384931258,12654100,CVX
2023-11-09,131.5859375,133.41223349157133,131.4376055884884,132.61496714933355,10359500,CVX
2023-11-10,132.52227783203125,132.97653908065388,131.39127157685817,132.837472586237,11988200,CVX
2023-11-13,133.49566650390625,133.77378530493135,132.42956093663815,132.70766559195343,8747700,CVX
2023-11-14,134.46908569335938,134.8862568544888,133.3658899891051,133.94065851574075,11224400,CVX
2023-11-15,134.94189453125,135.94311392960205,133.8757887487976,134.29295996168275,10052100,CVX
2023-11-16,132.80604553222656,134.4360181309995,131.84117242325388,133.97700943088205,14031300,CVX
2023-11-17,135.3259735107422,136.00981248275315,133.39621283650172,133.9114398540418,11075600,CVX
2023-11-20,135.25100708007812,136.47817485317842,135.14796169410832,135.48519983964664,8062400,CVX
2023-11-21,134.93252563476562,135.1760953098613,133.6772555803319,134.73581167533683,6783300,CVX
2023-11-22,135.20419311523438,135.2603971019013,131.82244840882595,132.77795906414764,7216100,CVX
2023-11-24,135.73812866210938,136.7123786250262,135.08239174129582,135.1760745702661,3861000,CVX
2023-11-27,135.23226928710938,135.66319025926614,133.81775014810177,135.5039266021271,9850800,CVX
2023-11-28,136.3095703125,137.25571835978968,134.95125494977046,135.62573134811782,9746500,CVX
2023-11-29,134.81072998046875,137.227601089805,134.0144688423491,137.13391826391128,16417100,CVX
2023-11-30,134.5203399658203,136.77794752535365,133.04960243081987,135.81307440511497,16276000,CVX
2023-12-01,135.65382385253906,137.24633190070327,133.58356767812347,134.41729340471488,11905500,CVX
2023-12-04,135.7100067138672,136.48752833919642,134.1924423068821,134.8950205388553,11842800,CVX
2023-12-05,133.82711791992188,135.8973883093726,133.6116645724562,135.6069772657542,9597600,CVX
2023-12-06,133.5179901123047,134.92314682937294,132.41260702266112,132.92781971705818,18079700,CVX
2023-12-07,133.4149169921875,134.90437937222435,132.07534139471787,134.43599389719463,14786700,CVX
2023-12-08,135.18544006347656,135.5226782434837,134.0706801269531,134.43602029746143,10820300,CVX
2023-12-11,135.22291564941406,136.20651388119876,134.72642810388697,135.68192434584884,9849600,CVX
2023-12-12,133.48989868164062,134.51097587959416,132.78732026752672,134.1175336829697,9863900,CVX
2023-12-13,135.4664764404297,135.53204298798886,132.6936275497915,133.180752549632,10641300,CVX
2023-12-14,140.45008850097656,140.45008850097656,136.628074873612,136.628074873612,14960500,CVX
2023-12-15,139.9067840576172,140.34706766394092,138.0051396703015,138.0051396703015,30848700,CVX
2023-12-18,140.21591186523438,142.5016359701002,139.87868794221617,141.29320736396755,11561700,CVX
2023-12-19,142.05198669433594,142.22997551250506,140.0379342965149,140.47821791177716,8738100,CVX
2023-12-20,140.7498779296875,143.3822028105846,140.57188910816154,142.52973755695757,9370000,CVX
2023-12-21,141.18077087402344,141.26507683774992,139.78497686725376,141.2463374144801,7264700,CVX
2023-12-22,141.499267578125,142.75453733342533,141.2182334090599,142.14564187877727,6394600,CVX
2023-12-26,142.77328491210938,143.33533898835435,142.29552250920983,142.45478617283797,5165600,CVX
2023-12-27,142.30491638183594,143.2978915665127,141.77094993687155,142.64215458549918,5337200,CVX
2023-12-28,140.3002166748047,142.40795172530275,139.95360163547414,141.62105310968204,8148000,CVX
2023-12-29,139.72877502441406,140.73111262777732,139.26975205824314,140.54376127419457,7653800,CVX
